timestamp,epoch,phase,learning_rate,train_loss,val_loss,pos_sim_mean,neg_sim_mean,separation,accuracy,adjusted_rand_score,der,transition_rate,avg_segment_duration,num_segments,temporal_stability,per_speaker_accuracy_mean,per_speaker_accuracy_std,num_speakers_detected,num_speakers_true,has_temporal_modeling,oracle_speakers,filename,duration,batch_size,d_model,n_layers,temperature
2025-10-24T03:30:31.217078,84,pretrain,0.0004577336688068523,2.420828727158633,2.0380842252211138,0.7279933094978333,0.009037763811647892,0.7189555168151855,,,,,,,,,,,,,,,,,,,
2025-10-24T03:30:54.680233,85,pretrain,0.0004574593806956654,2.1253251040523704,1.9136216721751473,0.7612023949623108,0.005737148225307465,0.7554652690887451,,,,,,,,,,,,,,,,,,,
2025-10-24T03:31:17.682914,86,pretrain,0.00045718428819976095,2.0034421899101953,1.9147722829471936,0.7660374045372009,0.003261130303144455,0.762776255607605,,,,,,,,,,,,,,,,,,,
2025-10-24T03:31:41.022577,87,pretrain,0.0004569083923857583,1.9579868343743412,1.852124734358354,0.7528707385063171,0.004110672976821661,0.7487600445747375,,,,,,,,,,,,,,,,,,,
2025-10-24T03:32:04.176894,88,pretrain,0.0004566316943233916,1.9174382767894051,1.7991898655891418,0.7846524715423584,0.005228586960583925,0.7794238924980164,,,,,,,,,,,,,,,,,,,
2025-10-24T03:32:27.053337,89,pretrain,0.00045635419508550533,1.8967981839721852,1.8456969261169434,0.7936223745346069,0.0027451151981949806,0.7908772826194763,,,,,,,,,,,,,,,,,,,
2025-10-24T03:32:49.966760,90,pretrain,0.000456075895748051,1.8690835576165805,1.8051277073946865,0.7761867046356201,0.003193001728504896,0.7729936838150024,,,,,,,,,,,,,,,,,,,
2025-10-24T03:33:12.450288,91,pretrain,0.0004557967973900815,1.832160403782671,1.7381327206438237,0.7868136167526245,0.0019596677739173174,0.7848539352416992,,,,,,,,,,,,,,,,,,,
2025-10-24T03:33:35.464446,92,pretrain,0.0004555169010937485,1.8273289203643799,1.8012227470224553,0.7826025485992432,0.002532400656491518,0.7800701260566711,,,,,,,,,,,,,,,,,,,
2025-10-24T03:33:58.444440,93,pretrain,0.0004552362079442971,1.818778703158552,1.7097434211861005,0.7919476628303528,0.004215432330965996,0.7877322435379028,,,,,,,,,,,,,,,,,,,
2025-10-24T03:34:21.826966,94,pretrain,0.0004549547190300622,1.8189223137768833,1.7601300261237405,0.7805706262588501,0.004328897222876549,0.7762417197227478,,,,,,,,,,,,,,,,,,,
2025-10-24T03:34:44.787032,95,pretrain,0.0004546724354424641,1.8073657873001965,1.7561999451030383,0.7962756156921387,0.0032917323987931013,0.792983889579773,,,,,,,,,,,,,,,,,,,
2025-10-24T03:35:07.728309,96,pretrain,0.00045438935827600427,1.7911132763732562,1.6900521191683682,0.8052391409873962,0.002158336341381073,0.8030807971954346,,,,,,,,,,,,,,,,,,,
2025-10-24T03:35:31.229868,97,pretrain,0.00045410548862826123,1.7759026370265267,1.7035362883047624,0.7984049320220947,0.002393821720033884,0.7960110902786255,,,,,,,,,,,,,,,,,,,
2025-10-24T03:35:54.541283,98,pretrain,0.0004538208275998861,1.7805747132409702,1.696524273265492,0.8026713132858276,0.0007549771689809859,0.8019163608551025,,,,,,,,,,,,,,,,,,,
2025-10-24T03:36:17.524282,99,pretrain,0.00045353537629459854,1.7507456188852137,1.6951463385061785,0.7959885001182556,0.0034965062513947487,0.7924919724464417,,,,,,,,,,,,,,,,,,,
2025-10-24T03:36:41.307454,100,pretrain,0.00045324913581918204,1.7593640793453564,1.7615908926183528,0.7744327187538147,0.003417601343244314,0.7710151076316833,,,,,,,,,,,,,,,,,,,
2025-10-24T03:37:04.931234,101,pretrain,0.0004529621072834805,1.7621172205968336,1.7012401196089657,0.7966723442077637,0.0045517790131270885,0.7921205759048462,,,,,,,,,,,,,,,,,,,
2025-10-24T03:37:29.403697,102,pretrain,0.0004526742918003929,1.7561725080013275,1.6458237333731218,0.8168812990188599,0.0002479317190591246,0.8166333436965942,,,,,,,,,,,,,,,,,,,
2025-10-24T03:37:54.062288,103,pretrain,0.0004523856904858696,1.7222798304124312,1.6800810369578274,0.7971993088722229,0.0019035645527765155,0.7952957153320312,,,,,,,,,,,,,,,,,,,
2025-10-24T03:38:18.603036,104,pretrain,0.000452096304458908,1.723505505106666,1.6435216258872638,0.8063264489173889,0.0015357440570369363,0.8047906756401062,,,,,,,,,,,,,,,,,,,
2025-10-24T03:38:43.357111,105,pretrain,0.0004518061348415479,1.7292253835634752,1.6338847983967175,0.8109707832336426,0.0007243729778565466,0.8102464079856873,,,,,,,,,,,,,,,,,,,
2025-10-24T03:39:07.818912,106,pretrain,0.0004515151827588674,1.7015207220207562,1.653140818530863,0.788300633430481,0.0008277507731691003,0.7874729037284851,,,,,,,,,,,,,,,,,,,
2025-10-24T03:39:32.508209,107,pretrain,0.0004512234493389785,1.6987120414322072,1.6563453078269958,0.812692403793335,0.0035583593416959047,0.8091340661048889,,,,,,,,,,,,,,,,,,,
2025-10-24T03:39:57.183363,108,pretrain,0.0004509309357130227,1.6973822035572745,1.6433963017030195,0.8185591101646423,0.0018486261833459139,0.8167104721069336,,,,,,,,,,,,,,,,,,,
2025-10-24T03:40:21.754376,109,pretrain,0.0004506376430151664,1.6928952173753218,1.652372040531852,0.7869198322296143,0.001454225741326809,0.7854655981063843,,,,,,,,,,,,,,,,,,,
2025-10-24T03:40:46.623187,110,pretrain,0.00045034357238259707,1.6746104711836034,1.6479707631197842,0.8055121302604675,0.0010858880123123527,0.8044262528419495,,,,,,,,,,,,,,,,,,,
2025-10-24T03:41:11.963643,111,pretrain,0.000450048724955518,1.6881362213329836,1.6158546751195735,0.8109288811683655,0.0018840442644432187,0.8090448379516602,,,,,,,,,,,,,,,,,,,
2025-10-24T03:41:37.341552,112,pretrain,0.0004497531018771448,1.67253070527857,1.5773994434963574,0.8209547400474548,0.00011424744297983125,0.8208404779434204,,,,,,,,,,,,,,,,,,,
2025-10-24T03:42:01.889099,113,pretrain,0.00044945670429370033,1.6641883958469739,1.5373783653432673,0.7972586750984192,0.0002838841755874455,0.796974778175354,,,,,,,,,,,,,,,,,,,
2025-10-24T03:42:27.045512,114,pretrain,0.0004491595333544104,1.6484812525185673,1.5857977704568342,0.8058161735534668,0.0035276939161121845,0.8022884726524353,,,,,,,,,,,,,,,,,,,
2025-10-24T03:42:51.911198,115,pretrain,0.0004488615902114994,1.6540920585393906,1.612072391943498,0.8103194236755371,0.0010643716668710113,0.809255063533783,,,,,,,,,,,,,,,,,,,
2025-10-24T03:43:15.945141,116,pretrain,0.00044856287602018587,1.637579628012397,1.5619877956130288,0.822421133518219,0.00019602895190473646,0.8222250938415527,,,,,,,,,,,,,,,,,,,
2025-10-24T03:43:40.181490,117,pretrain,0.0004482633919386778,1.6377808058803731,1.5289517017928036,0.8249043822288513,0.000698505318723619,0.8242058753967285,,,,,,,,,,,,,,,,,,,
2025-10-24T03:44:04.781127,118,pretrain,0.0004479631391281686,1.6202048022638669,1.5548934719779275,0.8294289112091064,0.0008880991372279823,0.8285408020019531,,,,,,,,,,,,,,,,,,,
2025-10-24T03:44:29.072638,119,pretrain,0.0004476621187528317,1.6389508301561528,1.5541049702601,0.8087511658668518,0.00010236583329970017,0.8086488246917725,,,,,,,,,,,,,,,,,,,
2025-10-24T03:44:53.055028,120,pretrain,0.0004473603319798173,1.605325778776949,1.5636273622512817,0.8134183883666992,0.0016473854193463922,0.8117709755897522,,,,,,,,,,,,,,,,,,,
2025-10-24T03:45:17.534944,121,pretrain,0.0004470577799792466,1.6081843619996852,1.5560699592937122,0.8066499829292297,0.0020236182026565075,0.8046263456344604,,,,,,,,,,,,,,,,,,,
2025-10-24T03:45:41.912513,122,pretrain,0.0004467544639242082,1.6049798022616992,1.5196547833355991,0.8232598900794983,-0.00033878846443258226,0.8235986828804016,,,,,,,,,,,,,,,,,,,
2025-10-24T03:46:06.286499,123,pretrain,0.00044645038499075296,1.5926955071362583,1.5457241481000727,0.8148277401924133,0.001084693823941052,0.8137430548667908,,,,,,,,,,,,,,,,,,,
2025-10-24T03:46:30.560344,124,pretrain,0.0004461455443578898,1.5899468646808104,1.5067308937961406,0.8173578977584839,0.0010660843690857291,0.8162918090820312,,,,,,,,,,,,,,,,,,,
2025-10-24T03:46:54.438931,125,pretrain,0.0004458399432075809,1.5862360881133513,1.536012668501247,0.8196406960487366,0.0028021633625030518,0.8168385028839111,,,,,,,,,,,,,,,,,,,
2025-10-24T03:47:18.217893,126,pretrain,0.0004455335827247372,1.5767706632614136,1.5426128127358176,0.8236040472984314,0.0005963697331026196,0.8230077028274536,,,,,,,,,,,,,,,,,,,
2025-10-24T03:47:42.147668,127,pretrain,0.0004452264640972139,1.5621700435876846,1.5642012574455955,0.8129660487174988,0.00040284989518113434,0.8125631809234619,,,,,,,,,,,,,,,,,,,
2025-10-24T03:48:06.996898,128,pretrain,0.00044491858851580557,1.5566801848736675,1.540778254920786,0.8133577108383179,0.0004013909783679992,0.8129563331604004,,,,,,,,,,,,,,,,,,,
2025-10-24T03:48:31.453247,129,pretrain,0.00044460995717424205,1.562539515170184,1.5202403393658726,0.8337749242782593,-0.0005908826715312898,0.8343657851219177,,,,,,,,,,,,,,,,,,,
2025-10-24T03:48:55.460622,130,pretrain,0.0004443005712691831,1.5701915310187773,1.5631362904201855,0.8140907883644104,0.0031353398226201534,0.8109554648399353,,,,,,,,,,,,,,,,,,,
2025-10-24T03:49:19.872945,131,pretrain,0.00044399043200021436,1.573742309754545,1.5423388156023892,0.8063473701477051,0.0001357768924208358,0.8062115907669067,,,,,,,,,,,,,,,,,,,
2025-10-24T03:49:44.074038,132,pretrain,0.00044367954056984273,1.5474271855571053,1.4283574927936902,0.8249534964561462,-0.0009086605859920382,0.8258621692657471,,,,,,,,,,,,,,,,,,,
2025-10-24T03:50:08.401748,133,pretrain,0.000443367898183491,1.5631741759451954,1.5212039026347073,0.8186728358268738,0.002556265564635396,0.8161165714263916,,,,,,,,,,,,,,,,,,,
2025-10-24T03:50:32.130957,134,pretrain,0.000443055506049494,1.5444878989999944,1.4746993075717578,0.8232901096343994,0.0014288726961240172,0.821861207485199,,,,,,,,,,,,,,,,,,,
2025-10-24T03:50:56.309734,135,pretrain,0.00044274236537909345,1.5552895732901313,1.4844370646910234,0.8155309557914734,0.0008711016271263361,0.814659833908081,,,,,,,,,,,,,,,,,,,
2025-10-24T03:51:20.532202,136,pretrain,0.00044242847738643336,1.5330180674791336,1.5001448717984287,0.8177893161773682,0.002550354925915599,0.8152389526367188,,,,,,,,,,,,,,,,,,,
2025-10-24T03:51:44.984068,137,pretrain,0.0004421138432885554,1.5195056321946057,1.5662653121081265,0.8149007558822632,0.002888396382331848,0.8120123744010925,,,,,,,,,,,,,,,,,,,
2025-10-24T03:52:09.070946,138,pretrain,0.0004417984643053941,1.5244307152249597,1.482201343232935,0.8357120752334595,0.0023737524170428514,0.8333383202552795,,,,,,,,,,,,,,,,,,,
2025-10-24T03:52:33.207894,139,pretrain,0.000441482341659772,1.4995299916375766,1.5074481530623003,0.8272411227226257,-0.0004008882970083505,0.827642023563385,,,,,,,,,,,,,,,,,,,
2025-10-24T03:52:57.065363,140,pretrain,0.00044116547657739537,1.536860930648717,1.4899076223373413,0.8148429989814758,0.0025952414143830538,0.8122477531433105,,,,,,,,,,,,,,,,,,,
2025-10-24T03:53:21.293031,141,pretrain,0.00044084787028684884,1.5240093293515118,1.4726906364614314,0.8309068083763123,-0.0006841368158347905,0.8315909504890442,,,,,,,,,,,,,,,,,,,
2025-10-24T03:53:45.136151,142,pretrain,0.0004405295240195911,1.5012267082929611,1.4567772177132694,0.8228261470794678,-0.00035335368011146784,0.8231794834136963,,,,,,,,,,,,,,,,,,,
2025-10-24T03:54:09.552788,143,pretrain,0.00044021043900994983,1.5146435350179672,1.5411824096332898,0.8245131373405457,0.00329632218927145,0.8212168216705322,,,,,,,,,,,,,,,,,,,
2025-10-24T03:54:33.504808,144,pretrain,0.00043989061649511724,1.5122221491553567,1.4764234911311755,0.8181095123291016,3.437900522840209e-05,0.8180751204490662,,,,,,,,,,,,,,,,,,,
2025-10-24T03:54:57.729046,145,pretrain,0.0004395700577151449,1.5015672133727507,1.396452933549881,0.8556175827980042,-0.0012137076118960977,0.8568313121795654,,,,,,,,,,,,,,,,,,,
2025-10-24T03:55:22.129428,146,pretrain,0.0004392487639129391,1.4793587746945294,1.4612107994881542,0.8294116854667664,0.0013583041727542877,0.82805335521698,,,,,,,,,,,,,,,,,,,
2025-10-24T03:55:46.408659,147,pretrain,0.0004389267363342563,1.4846535595980557,1.4879977269606157,0.8446396589279175,0.0017291258554905653,0.8429105281829834,,,,,,,,,,,,,,,,,,,
2025-10-24T03:56:10.894215,148,pretrain,0.00043860397622769756,1.4833342148499056,1.429554039781744,0.8356724381446838,8.894762868294492e-05,0.835583508014679,,,,,,,,,,,,,,,,,,,
2025-10-24T03:56:34.938422,149,pretrain,0.00043828048484470473,1.4715977053750644,1.4897633411667563,0.840668261051178,-0.0003792141214944422,0.841047465801239,,,,,,,,,,,,,,,,,,,
2025-10-24T03:56:58.967921,150,pretrain,0.00043795626343955476,1.4677752947265452,1.4436847188256003,0.8448606133460999,0.00025087984977290034,0.8446097373962402,,,,,,,,,,,,,,,,,,,
2025-10-24T03:57:23.458482,151,pretrain,0.00043763131326935497,1.4627006189389662,1.3994666229594837,0.8478125333786011,-0.0010651475749909878,0.8488776683807373,,,,,,,,,,,,,,,,,,,
2025-10-24T03:57:47.588545,152,pretrain,0.0004373056355940387,1.459892064332962,1.4742334214123813,0.8216209411621094,0.0025335666723549366,0.8190873861312866,,,,,,,,,,,,,,,,,,,
2025-10-24T03:58:12.005380,153,pretrain,0.00043697923167635973,1.4526582698930393,1.4293321506543593,0.8211352229118347,0.0017462464747950435,0.8193889856338501,,,,,,,,,,,,,,,,,,,
2025-10-24T03:58:36.386863,154,pretrain,0.0004366521027818879,1.452659014951099,1.4648991714824329,0.8196161985397339,0.002094901166856289,0.8175212740898132,,,,,,,,,,,,,,,,,,,
2025-10-24T03:59:00.859909,155,pretrain,0.000436324250179004,1.4668145694515922,1.4342387589541348,0.8277905583381653,-0.0008065851288847625,0.8285971283912659,,,,,,,,,,,,,,,,,,,
2025-10-24T03:59:25.081001,156,pretrain,0.0004359956751388947,1.456255942583084,1.4390771172263406,0.8431727886199951,-0.0006750347674824297,0.8438478112220764,,,,,,,,,,,,,,,,,,,
2025-10-24T03:59:49.155161,157,pretrain,0.00043566637893554806,1.4374517107551747,1.4427318329160863,0.8268416523933411,0.0008816501940600574,0.8259599804878235,,,,,,,,,,,,,,,,,,,
2025-10-24T04:00:13.268188,158,pretrain,0.000435336362845748,1.452905457128178,1.392030117186633,0.8391129970550537,-1.242521648237016e-06,0.839114248752594,,,,,,,,,,,,,,,,,,,
2025-10-24T04:00:37.758813,159,pretrain,0.0004350056281490699,1.4570246677507053,1.4014865539290688,0.8445953726768494,0.0011364916572347283,0.843458890914917,,,,,,,,,,,,,,,,,,,
2025-10-24T04:01:02.336998,160,pretrain,0.0004346741761278753,1.4450934583490544,1.395091400905089,0.8397602438926697,-0.0008693510899320245,0.8406295776367188,,,,,,,,,,,,,,,,,,,
2025-10-24T04:01:26.855671,161,pretrain,0.00043434200806730707,1.4154334271495992,1.3822373856197705,0.8446435332298279,-0.00026056988281197846,0.8449041247367859,,,,,,,,,,,,,,,,,,,
2025-10-24T04:01:52.814498,162,pretrain,0.00043400912525528435,1.4183443540876561,1.4216795401139692,0.8264366388320923,-0.0007265576277859509,0.8271632194519043,,,,,,,,,,,,,,,,,,,
2025-10-24T04:02:18.620206,163,pretrain,0.00043367552898249763,1.4413805522701957,1.3748726519671353,0.8490933775901794,-0.0007607355364598334,0.8498541116714478,,,,,,,,,,,,,,,,,,,
2025-10-24T04:02:43.572250,164,pretrain,0.00043334122054240374,1.4159946157173677,1.3853929097002202,0.8386748433113098,0.0006436476251110435,0.8380311727523804,,,,,,,,,,,,,,,,,,,
2025-10-24T04:03:08.441089,165,pretrain,0.00043300620123122065,1.4175667424093594,1.3731765692884272,0.8337942361831665,0.0004975387710146606,0.8332967162132263,,,,,,,,,,,,,,,,,,,
2025-10-24T04:03:33.497735,166,pretrain,0.0004326704723479228,1.424201101064682,1.4351003271612255,0.8348866105079651,0.0001042960284394212,0.8347823023796082,,,,,,,,,,,,,,,,,,,
2025-10-24T04:03:58.338704,167,pretrain,0.0004323340351942357,1.4151793108745054,1.4024850671941584,0.8368974924087524,0.0006176371243782341,0.8362798690795898,,,,,,,,,,,,,,,,,,,
2025-10-24T04:04:22.600125,168,pretrain,0.0004319968910746312,1.4104169729081066,1.3462654812769457,0.8578500151634216,-0.00045854406198486686,0.8583085536956787,,,,,,,,,,,,,,,,,,,
2025-10-24T04:04:47.520448,169,pretrain,0.00043165904129632214,1.4059358347545972,1.3598653917962855,0.8318223357200623,-0.0005326799000613391,0.8323550224304199,,,,,,,,,,,,,,,,,,,
2025-10-24T04:05:12.328648,170,pretrain,0.0004313204871692575,1.399300758134235,1.39530770751563,0.8492375016212463,0.0009289003210142255,0.8483086228370667,,,,,,,,,,,,,,,,,,,
2025-10-24T04:05:37.117710,171,pretrain,0.00043098123000611717,1.40970432351936,1.39639666270126,0.8287020325660706,0.00362437404692173,0.8250776529312134,,,,,,,,,,,,,,,,,,,
2025-10-24T04:06:01.248119,172,pretrain,0.000430641271122307,1.3931527801535346,1.392628240314397,0.8424230813980103,0.00020311206753831357,0.8422199487686157,,,,,,,,,,,,,,,,,,,
2025-10-24T04:06:25.359944,173,pretrain,0.00043030061183595364,1.3953990123488687,1.3932759504426608,0.8503013253211975,-0.0010661680717021227,0.8513674736022949,,,,,,,,,,,,,,,,,,,
2025-10-24T04:06:49.846489,174,pretrain,0.00042995925346789933,1.3833485746925527,1.347068346359513,0.8346614837646484,-0.0002947938919533044,0.8349562883377075,,,,,,,,,,,,,,,,,,,
2025-10-24T04:07:14.168869,175,pretrain,0.0004296171973416969,1.386194485155019,1.3591032136570325,0.8532803654670715,-0.00013646759907715023,0.8534168601036072,,,,,,,,,,,,,,,,,,,
2025-10-24T04:07:38.412347,176,pretrain,0.00042927444478360475,1.399695642969825,1.349038134921681,0.8490146398544312,-0.0008897405932657421,0.8499043583869934,,,,,,,,,,,,,,,,,,,
2025-10-24T04:08:02.731619,177,pretrain,0.0004289309971225813,1.3734435696493497,1.4248689169233495,0.8302680253982544,0.00019159675866831094,0.8300764560699463,,,,,,,,,,,,,,,,,,,
2025-10-24T04:08:27.066272,178,pretrain,0.00042858685569028025,1.3768085823817686,1.304776057600975,0.860099196434021,-0.0005611435626633465,0.8606603145599365,,,,,,,,,,,,,,,,,,,
2025-10-24T04:08:51.920043,179,pretrain,0.0004282420218210453,1.3698052316904068,1.3283631232651798,0.8590465784072876,-0.001871895045042038,0.8609184622764587,,,,,,,,,,,,,,,,,,,
2025-10-24T04:09:16.365621,180,pretrain,0.00042789649685190503,1.3699321096593684,1.4061635312708942,0.8401640057563782,-2.2463298137154197e-06,0.8401662707328796,,,,,,,,,,,,,,,,,,,
2025-10-24T04:09:40.358481,181,pretrain,0.0004275502821225672,1.3785844391042537,1.3802114440636202,0.8373099565505981,0.0021726645063608885,0.8351373076438904,,,,,,,,,,,,,,,,,,,
2025-10-24T04:10:04.696248,182,pretrain,0.00042720337897541455,1.3561226671392268,1.3664653666994788,0.8274915218353271,-0.0003892343956977129,0.8278807401657104,,,,,,,,,,,,,,,,,,,
2025-10-24T04:10:28.976734,183,pretrain,0.0004268557887554987,1.3558704338290475,1.295305459336801,0.8584113717079163,-0.0013397140428423882,0.8597511053085327,,,,,,,,,,,,,,,,,,,
2025-10-24T04:10:53.542894,184,pretrain,0.00042650751281053526,1.351623223586516,1.3702772530642422,0.851195752620697,-0.0006489526713266969,0.8518447279930115,,,,,,,,,,,,,,,,,,,
2025-10-24T04:11:17.897908,185,pretrain,0.0004261585524908987,1.3537295934828846,1.3936328291893005,0.8369737267494202,-0.0009314435301348567,0.8379051685333252,,,,,,,,,,,,,,,,,,,
2025-10-24T04:11:42.181089,186,pretrain,0.00042580890914961704,1.3473995368589053,1.311942387710918,0.8433109521865845,-0.0006184944650158286,0.8439294695854187,,,,,,,,,,,,,,,,,,,
2025-10-24T04:12:06.388257,187,pretrain,0.0004254585841423666,1.336779217828404,1.3310302848165685,0.8419368863105774,-0.0004251941863913089,0.842362105846405,,,,,,,,,,,,,,,,,,,
2025-10-24T04:12:30.580154,188,pretrain,0.0004251075788274666,1.3384613069620999,1.3504041541706433,0.8511773943901062,-0.00029852421721443534,0.8514758944511414,,,,,,,,,,,,,,,,,,,
2025-10-24T04:12:54.515163,189,pretrain,0.00042475589456587414,1.3271559314294294,1.3475253907116977,0.8589939475059509,-5.252560367807746e-05,0.859046459197998,,,,,,,,,,,,,,,,,,,
2025-10-24T04:13:18.674466,190,pretrain,0.0004244035327211788,1.3363001929088072,1.3371339724822477,0.8506577610969543,-0.0010910017881542444,0.8517487645149231,,,,,,,,,,,,,,,,,,,
2025-10-24T04:13:42.527502,191,pretrain,0.00042405049465959733,1.3565410876815969,1.3504425937479192,0.8451480269432068,9.439982386538759e-05,0.8450536131858826,,,,,,,,,,,,,,,,,,,
2025-10-24T04:14:07.384426,192,pretrain,0.0004236967817499684,1.3346490968357434,1.303149402141571,0.851095974445343,-0.000515118648763746,0.8516110777854919,,,,,,,,,,,,,,,,,,,
2025-10-24T04:14:31.532088,193,pretrain,0.0004233423953637473,1.3194137391718952,1.3310891769149087,0.8364047408103943,-0.0008355190511792898,0.8372402787208557,,,,,,,,,,,,,,,,,,,
2025-10-24T04:14:55.937782,194,pretrain,0.00042298733687500044,1.3229007802226327,1.4075232690030879,0.8553110361099243,-0.00023750554828438908,0.8555485606193542,,,,,,,,,,,,,,,,,,,
2025-10-24T04:15:20.454113,195,pretrain,0.0004226316076604005,1.3112332116473804,1.2771216983144933,0.8641862273216248,-0.0019306979374960065,0.8661169409751892,,,,,,,,,,,,,,,,,,,
2025-10-24T04:15:45.414192,196,pretrain,0.0004222752090992204,1.319593527100303,1.303496303883466,0.8599070906639099,-0.0013305898755788803,0.8612377047538757,,,,,,,,,,,,,,,,,,,
2025-10-24T04:16:09.199625,197,pretrain,0.0004219181425733286,1.3251470584761014,1.3822890438816764,0.8359398245811462,0.0006821512943133712,0.8352576494216919,,,,,,,,,,,,,,,,,,,
2025-10-24T04:16:33.164619,198,pretrain,0.00042156040946718344,1.3189085667783564,1.2632246586409481,0.8614580035209656,-0.00115786527749151,0.8626158833503723,,,,,,,,,,,,,,,,,,,
2025-10-24T04:16:57.312711,199,pretrain,0.0004212020111678276,1.310916847803376,1.3712355819615452,0.8595659136772156,-0.0004591319302562624,0.8600250482559204,,,,,,,,,,,,,,,,,,,
2025-10-24T04:17:21.246350,200,pretrain,0.00042084294906488315,1.3203338479453868,1.272628822109916,0.8543047904968262,-0.001589571824297309,0.8558943867683411,,,,,,,,,,,,,,,,,,,
